														5784																																				
	UID	채널명	channel	설계서경로	SB_number	모듈유형	module_type	개발유형	dev_type	구현유형	screen_type	고유번호	screen_id_old	screen_id_new	screen_name	참고 ID	로그인 필요 기능	스펙아웃	Specout	Specout Date	1Depth	2Depth	3Depth	4Depth	5Depth	6Depth	7Depth	8Depth	9Depth	10Depth	11Depth	12Depth	13Depth	14Depth	15Depth	참고 설명	변경 일	비고	검토 및 수정 사항	fadeout 권고 대상	fade out 권고 사유 	fade out 기능 매핑	API 호출량	개발 IA ID	메가프로세스 1	메가프로세스 2	메가프로세스 3	메가프로세스 4	메가프로세스 5	메가프로세스 6
	TM_FO_1_0037	TM_T멤버십	TM	01_메인	01	DSP-BEN_전시-혜택프로그램	DSP-BEN	MO_only	MO	PG_Page	PG	027	none	TM-DSP-BEN-MO-01-PG-027	지구를 지킬 때 제품 상세		FALSE	FALSE			Main	T 멤버십 (탭)	제휴사 - 선택형 카드	지구를 지킬 때 (탭)	지구를 지킬 때 제품 상세															비대상				T 멤버십_FO_MO_0235	-	-	-	-	-	-
	TM_FO_1_0039	TM_T멤버십	TM	01_메인	01	DSP-BEN_전시-혜택프로그램	DSP-BEN	MO_only	MO	PG_Page	PG	029	none	TM-DSP-BEN-MO-01-PG-029	집콕할 때 제품 상세		FALSE	FALSE			Main	T 멤버십 (탭)	제휴사 - 선택형 카드	집콕할 때 (탭)	집콕할 때 제품 상세															비대상				T 멤버십_FO_MO_0235	-	-	-	-	-	-
	TM_FO_1_0041	TM_T멤버십	TM	01_메인	01	DSP-BEN_전시-혜택프로그램	DSP-BEN	MO_only	MO	PG_Page	PG	031	none	TM-DSP-BEN-MO-01-PG-031	당 떨어질 때 제품 상세		FALSE	FALSE			Main	T 멤버십 (탭)	제휴사 - 선택형 카드	당 떨어질 때 (탭)	당 떨어질 때 제품 상세															비대상				T 멤버십_FO_MO_0235	-	-	-	-	-	-
	TM_FO_1_0043	TM_T멤버십	TM	01_메인	01	DSP-BEN_전시-혜택프로그램	DSP-BEN	MO_only	MO	PG_Page	PG	033	none	TM-DSP-BEN-MO-01-PG-033	놀러 갈 때 제품 상세		FALSE	FALSE			Main	T 멤버십 (탭)	제휴사 - 선택형 카드	놀러 갈 때 (탭)	놀러 갈 때 제품 상세															비대상				T 멤버십_FO_MO_0235	-	-	-	-	-	-
	TM_FO_1_0044	TM_T멤버십	TM	01_메인	01	DSP-BEN_전시-혜택프로그램	DSP-BEN	MO_only	MO	PG_Page	PG	034	none	TM-DSP-BEN-MO-01-PG-034	제휴사 제품 상세		FALSE	FALSE			Main	T 멤버십 (탭)	제휴사 - 기본형 카드	제휴사 제품 상세														개인정보 동의한 경우에만 노출		비대상				T 멤버십_FO_MO_0239	-	-	-	-	-	-
	TM_FO_1_0045	TM_T멤버십	TM	01_메인	01	DSP-EVT_전시-이벤트	DSP-EVT	MO_only	MO	PG_Page	PG	035	none	TM-DSP-EVT-MO-01-PG-035	이벤트 카드 상세		FALSE	FALSE			Main	T 멤버십 (탭)	이벤트 카드	이벤트 카드 상세																비대상				T 멤버십_FO_MO_0242	-	-	-	-	-	-
	TM_FO_1_0046	TM_T멤버십	TM	01_메인	01	MY-SET_고객-전체메뉴	MY-SET	MO_only	MO	LN_Link	LN	036	none	TM-MY-SET-MO-01-LN-036	사업자 정보 확인		FALSE	FALSE			Main	T 멤버십 (탭)	푸터	사업자 정보 영역	사업자 정보 확인															비대상					-	-	-	-	-	-
	TM_FO_1_0047	TM_T멤버십	TM	01_메인	01	MY-SET_고객-전체메뉴	MY-SET	MO_only	MO	SYS_System	SYS	037	none	TM-MY-SET-MO-01-SYS-037	전화 문의		FALSE	FALSE			Main	T 멤버십 (탭)	푸터	사업자 정보 영역	고객센터	전화 문의														비대상					-	-	-	-	-	-
	TM_FO_1_0048	TM_T멤버십	TM	01_메인	01	MY-SET_고객-전체메뉴	MY-SET	MO_only	MO	PG_Page	PG	038	none	TM-MY-SET-MO-01-PG-038	이메일 문의		FALSE	FALSE			Main	T 멤버십 (탭)	푸터	사업자 정보 영역	고객센터	이메일 문의														비대상					-	-	-	-	-	-
	TM_FO_1_0049	TM_T멤버십	TM	01_메인	01	MY-SET_고객-전체메뉴	MY-SET	MO_only	MO	SYS_System	SYS	039	none	TM-MY-SET-MO-01-SYS-039	전화 문의		FALSE	FALSE			Main	T 멤버십 (탭)	푸터	사업자 정보 영역	멤버십 마켓 문의	전화 문의														비대상					-	-	-	-	-	-
